thumbnail,views,likes,comments_count,views_wise_outperformed,likes_wise_outperformed,comments_wise_outperformed,channel_name
https://i.ytimg.com/vi/xvqskRG04QA/hqdefault.jpg,209865,7851,648,1,1,1,Science vs Cinema
https://i.ytimg.com/vi/VmvRvFqqTCw/hqdefault.jpg,8024,316,72,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/civezgeYtMo/hqdefault.jpg,19643,651,62,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/nSlpDEK_W00/hqdefault.jpg,24790,597,62,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/EpDoEWEOALQ/hqdefault.jpg,410904,9416,2144,1,1,1,Science vs Cinema
https://i.ytimg.com/vi/iLoz08AZNzk/hqdefault.jpg,14235,379,21,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/0dBf3HVf-Cg/hqdefault.jpg,17916,412,19,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/tkW4fONsJ4U/hqdefault.jpg,11358,332,25,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/xt68juEEGRg/hqdefault.jpg,10831,390,64,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/eu6hJx1L9IU/hqdefault.jpg,13382,127,19,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/wnwMhvdDcfI/hqdefault.jpg,429541,7292,586,1,1,1,Science vs Cinema
https://i.ytimg.com/vi/4aRPy_3G508/hqdefault.jpg,38094,789,90,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/DCx7pqqwjMQ/hqdefault.jpg,7385,122,11,0,0,0,Science vs Cinema
https://i.ytimg.com/vi/tBL5X-6h7KY/hqdefault.jpg,1739,155,12,0,0,0,Bozeman Science
https://i.ytimg.com/vi/nUuDImIh0hE/hqdefault.jpg,15366,284,31,0,0,0,Bozeman Science
https://i.ytimg.com/vi/CUv-B4sfVXs/hqdefault.jpg,5212,107,13,0,0,0,Bozeman Science
https://i.ytimg.com/vi/mLbgi8fzkVI/hqdefault.jpg,123692,1296,92,0,0,0,Bozeman Science
https://i.ytimg.com/vi/hLzO05R0LYM/hqdefault.jpg,69094,1163,107,0,0,0,Bozeman Science
https://i.ytimg.com/vi/_gMbnNUFMVM/hqdefault.jpg,48721,1274,118,0,0,0,Bozeman Science
https://i.ytimg.com/vi/vJHUVGiWnWA/hqdefault.jpg,60504,983,88,0,0,0,Bozeman Science
https://i.ytimg.com/vi/mNP9hs2a1FY/hqdefault.jpg,13973,465,46,0,0,0,Bozeman Science
https://i.ytimg.com/vi/L96LiRDWgmI/hqdefault.jpg,22876,381,37,0,0,0,Bozeman Science
https://i.ytimg.com/vi/gP--SQYiagc/hqdefault.jpg,20290,249,13,0,0,0,Bozeman Science
https://i.ytimg.com/vi/5-blvBGnfqQ/hqdefault.jpg,21044,377,19,0,0,0,Bozeman Science
https://i.ytimg.com/vi/H-VbOOlR52w/hqdefault.jpg,30656,471,35,0,0,0,Bozeman Science
https://i.ytimg.com/vi/3ps3Js-psgo/hqdefault.jpg,45332,460,25,0,0,0,Bozeman Science
https://i.ytimg.com/vi/16Q6NMCsLq8/hqdefault.jpg,102264,1049,72,0,0,0,Bozeman Science
https://i.ytimg.com/vi/GHTIhX527jQ/hqdefault.jpg,43921,923,73,0,0,0,Bozeman Science
https://i.ytimg.com/vi/rm8gSUxwBdA/hqdefault.jpg,47305,750,0,0,0,0,Bozeman Science
https://i.ytimg.com/vi/H2VkW9L5QSU/hqdefault.jpg,921141,14219,319,1,1,1,Bozeman Science
https://i.ytimg.com/vi/L41TYxYUqqs/hqdefault.jpg,514952,9030,215,1,1,0,Bozeman Science
https://i.ytimg.com/vi/HZh0A-lWSmY/hqdefault.jpg,764809,12394,270,1,1,1,Bozeman Science
https://i.ytimg.com/vi/HYLyhXRp298/hqdefault.jpg,1310375,28275,886,1,1,1,Bozeman Science
https://i.ytimg.com/vi/Ba02v7eoVWQ/hqdefault.jpg,160411,3729,107,0,0,0,Bozeman Science
https://i.ytimg.com/vi/5KKsLuRPsvU/hqdefault.jpg,562885,3619,507,1,0,1,Bozeman Science
https://i.ytimg.com/vi/9jjjR6f9__g/hqdefault.jpg,29046,484,38,0,0,0,Bozeman Science
https://i.ytimg.com/vi/Zc2HLuIB0Sk/hqdefault.jpg,221,17,10,0,0,0,Science explained
https://i.ytimg.com/vi/U6nhIwykiFI/hqdefault.jpg,304,13,19,0,0,0,Science explained
https://i.ytimg.com/vi/63lneKEZnUo/hqdefault.jpg,480,31,19,0,0,0,Science explained
https://i.ytimg.com/vi/i6O4kQgd8ts/hqdefault.jpg,503,33,14,0,0,0,Science explained
https://i.ytimg.com/vi/-njBe6f3eZk/hqdefault.jpg,660,47,19,0,0,0,Science explained
https://i.ytimg.com/vi/7G1AdlGEGlU/hqdefault.jpg,1588,130,54,0,0,0,Science explained
https://i.ytimg.com/vi/TVkhGzBd1ak/hqdefault.jpg,1295,78,27,0,0,0,Science explained
https://i.ytimg.com/vi/yr1gyqKXp94/hqdefault.jpg,1215,98,32,0,0,0,Science explained
https://i.ytimg.com/vi/M_FasPNXJxA/hqdefault.jpg,1452,124,25,0,0,0,Science explained
https://i.ytimg.com/vi/0U41LBxVjw4/hqdefault.jpg,1041,60,26,0,0,0,Science explained
https://i.ytimg.com/vi/i4EQLj1FmrY/hqdefault.jpg,1124,77,20,0,0,0,Science explained
https://i.ytimg.com/vi/l_1FuDkFD9U/hqdefault.jpg,2041,118,41,0,0,0,Science explained
https://i.ytimg.com/vi/A26bBLd7LC8/hqdefault.jpg,2441,110,41,0,0,0,Science explained
https://i.ytimg.com/vi/uq9eZT7AvKk/hqdefault.jpg,1545,79,34,0,0,0,Science explained
https://i.ytimg.com/vi/3LAxyTulxTQ/hqdefault.jpg,1649,68,19,0,0,0,Science explained
https://i.ytimg.com/vi/IWa_22UcNYM/hqdefault.jpg,2360,85,38,0,0,0,Science explained
https://i.ytimg.com/vi/anW6o-m_HlQ/hqdefault.jpg,762,36,15,0,0,0,Science explained
https://i.ytimg.com/vi/8V7-s-6Qbjw/hqdefault.jpg,821,37,10,0,0,0,Science explained
https://i.ytimg.com/vi/nCzMjxnrb-4/hqdefault.jpg,1264,48,23,0,0,0,Science explained
https://i.ytimg.com/vi/pX8hqpVeCOs/hqdefault.jpg,3019,111,59,0,0,0,Science explained
https://i.ytimg.com/vi/zhOHfmIL-cE/hqdefault.jpg,2214,74,36,0,0,0,Science explained
https://i.ytimg.com/vi/g32eE1dwk38/hqdefault.jpg,4598,162,64,0,0,0,Science explained
https://i.ytimg.com/vi/vlR431Jsvc0/hqdefault.jpg,1590,57,24,0,0,0,Science explained
https://i.ytimg.com/vi/LvqQOpK10S0/hqdefault.jpg,5499,83,109,0,0,1,Science explained
https://i.ytimg.com/vi/M9BETIniDK4/hqdefault.jpg,2174,47,42,0,0,0,Science explained
https://i.ytimg.com/vi/17DxyPR9POs/hqdefault.jpg,10003,154,100,0,0,1,Science explained
https://i.ytimg.com/vi/djflBnwV7ns/hqdefault.jpg,11749,163,102,0,0,1,Science explained
https://i.ytimg.com/vi/5w4aHaQo8yQ/hqdefault.jpg,5262,118,78,0,0,0,Science explained
https://i.ytimg.com/vi/raRoDxQJqTU/hqdefault.jpg,12498,202,93,1,0,0,Science explained
https://i.ytimg.com/vi/5kQ-l0TK4ts/hqdefault.jpg,3561,83,54,0,0,0,Science explained
https://i.ytimg.com/vi/lz8iWYNnzHI/hqdefault.jpg,6587,114,80,0,0,0,Science explained
https://i.ytimg.com/vi/wC0GfoizGmI/hqdefault.jpg,9096,140,64,0,0,0,Science explained
https://i.ytimg.com/vi/k5KLNk9eUhc/hqdefault.jpg,5850,100,59,0,0,0,Science explained
https://i.ytimg.com/vi/M2Z0IztqVX8/hqdefault.jpg,1369,30,27,0,0,0,Science explained
https://i.ytimg.com/vi/rBVDRUZHYBE/hqdefault.jpg,2413,49,27,0,0,0,Science explained
https://i.ytimg.com/vi/jewf3ySdiRA/hqdefault.jpg,3811,74,67,0,0,0,Science explained
https://i.ytimg.com/vi/_dJSQ0FaMas/hqdefault.jpg,3120,49,46,0,0,0,Science explained
https://i.ytimg.com/vi/M-if12cDWso/hqdefault.jpg,664,18,17,0,0,0,Science explained
https://i.ytimg.com/vi/4OmckALoJXU/hqdefault.jpg,2445,53,35,0,0,0,Science explained
https://i.ytimg.com/vi/cS8l2mlGDns/hqdefault.jpg,4146,70,49,0,0,0,Science explained
https://i.ytimg.com/vi/vlo1YVdBRyw/hqdefault.jpg,8599,137,62,0,0,0,Science explained
https://i.ytimg.com/vi/OTdIREIfvR8/hqdefault.jpg,1523,35,39,0,0,0,Science explained
https://i.ytimg.com/vi/SGre2HB_Seg/hqdefault.jpg,5431,91,48,0,0,0,Science explained
https://i.ytimg.com/vi/LQUgx0pXH74/hqdefault.jpg,3924,50,19,0,0,0,Science explained
https://i.ytimg.com/vi/Xt3RIrQTAQs/hqdefault.jpg,5222,97,43,0,0,0,Science explained
https://i.ytimg.com/vi/2H8nbxi0qEc/hqdefault.jpg,916,27,20,0,0,0,Science explained
https://i.ytimg.com/vi/O8OKLwhQB2g/hqdefault.jpg,6764,102,33,0,0,0,Science explained
https://i.ytimg.com/vi/kODfP-QsPwA/hqdefault.jpg,6847,111,64,0,0,0,Science explained
https://i.ytimg.com/vi/j-D8P3H6PKE/hqdefault.jpg,3136,48,24,0,0,0,Science explained
https://i.ytimg.com/vi/NxGCF2RyvmQ/hqdefault.jpg,5865,81,42,0,0,0,Science explained
https://i.ytimg.com/vi/smxaaJ5kSfA/hqdefault.jpg,4173,83,81,0,0,0,Science explained
https://i.ytimg.com/vi/cHQ6JZQjUgc/hqdefault.jpg,7995,99,51,0,0,0,Science explained
https://i.ytimg.com/vi/xEB_fR81Ip8/hqdefault.jpg,11247,186,63,0,0,0,Science explained
https://i.ytimg.com/vi/MsFjmdH1vZ8/hqdefault.jpg,4514,103,71,0,0,0,Science explained
https://i.ytimg.com/vi/hrnUn889amc/hqdefault.jpg,1652,62,50,0,0,0,Science explained
https://i.ytimg.com/vi/1qfOACSdBqE/hqdefault.jpg,3714,153,53,0,0,0,Science explained
https://i.ytimg.com/vi/wBQxmI4gv1E/hqdefault.jpg,11368,184,50,0,0,0,Science explained
https://i.ytimg.com/vi/6NUK_Um6Dfg/hqdefault.jpg,2796,82,26,0,0,0,Science explained
https://i.ytimg.com/vi/Ub1wh63y_Xw/hqdefault.jpg,2092,66,22,0,0,0,Science explained
https://i.ytimg.com/vi/oviCciwc7H4/hqdefault.jpg,7347,128,37,0,0,0,Science explained
https://i.ytimg.com/vi/UtFX5U3otsQ/hqdefault.jpg,1777,68,22,0,0,0,Science explained
https://i.ytimg.com/vi/-6Qb2Zdti78/hqdefault.jpg,3756,101,43,0,0,0,Science explained
https://i.ytimg.com/vi/w_AhsjqUf4E/hqdefault.jpg,5013,134,38,0,0,0,Science explained
https://i.ytimg.com/vi/ZqKUnNW2j5g/hqdefault.jpg,5915,119,27,0,0,0,Science explained
https://i.ytimg.com/vi/CarcmDDQwp8/hqdefault.jpg,13329,280,66,1,1,0,Science explained
https://i.ytimg.com/vi/AvyE4DyGPxA/hqdefault.jpg,6908,118,41,0,0,0,Science explained
https://i.ytimg.com/vi/8WJ5yqg1o8U/hqdefault.jpg,13965,229,71,1,0,0,Science explained
https://i.ytimg.com/vi/akoA0aY08ZU/hqdefault.jpg,3191,75,6,0,0,0,Science explained
https://i.ytimg.com/vi/6HI5mzLtVkc/hqdefault.jpg,7299,146,46,0,0,0,Science explained
https://i.ytimg.com/vi/8yWLq7f5X-M/hqdefault.jpg,3924,82,11,0,0,0,Science explained
https://i.ytimg.com/vi/bmdYGnXotSI/hqdefault.jpg,4103,103,32,0,0,0,Science explained
https://i.ytimg.com/vi/Pr1pOvyBk5Q/hqdefault.jpg,1681,60,15,0,0,0,Science explained
https://i.ytimg.com/vi/FBGoB348Hzg/hqdefault.jpg,1550,57,8,0,0,0,Science explained
https://i.ytimg.com/vi/0JeZls1zklU/hqdefault.jpg,14764,281,73,1,1,0,Science explained
https://i.ytimg.com/vi/1k4wRXJbdEE/hqdefault.jpg,7208,140,18,0,0,0,Science explained
https://i.ytimg.com/vi/mT24f2XMpio/hqdefault.jpg,7440,159,39,0,0,0,Science explained
https://i.ytimg.com/vi/QD2ieWjIuG4/hqdefault.jpg,9734,202,50,0,0,0,Science explained
https://i.ytimg.com/vi/Bxk9bMOLcw8/hqdefault.jpg,4849,130,25,0,0,0,Science explained
https://i.ytimg.com/vi/IKIN9i8i4XU/hqdefault.jpg,6610,155,27,0,0,0,Science explained
https://i.ytimg.com/vi/n8MoJwobIIo/hqdefault.jpg,4522,117,26,0,0,0,Science explained
https://i.ytimg.com/vi/5QoX7tkB1ek/hqdefault.jpg,7238,168,34,0,0,0,Science explained
https://i.ytimg.com/vi/zPJgZ_gO0s0/hqdefault.jpg,8388,181,36,0,0,0,Science explained
https://i.ytimg.com/vi/eu904FrqfcA/hqdefault.jpg,16398,287,55,1,1,0,Science explained
https://i.ytimg.com/vi/LOrNqQozldM/hqdefault.jpg,3785,100,31,0,0,0,Science explained
https://i.ytimg.com/vi/O56_WvDH7IQ/hqdefault.jpg,9528,262,65,0,0,0,Science explained
https://i.ytimg.com/vi/KYlufOtsfaM/hqdefault.jpg,1962,51,12,0,0,0,Science explained
https://i.ytimg.com/vi/nEl-TKOVnpk/hqdefault.jpg,9098,194,37,0,0,0,Science explained
https://i.ytimg.com/vi/uQJkNpPge74/hqdefault.jpg,24618,486,82,1,1,0,Science explained
https://i.ytimg.com/vi/8ktjI7DMbaw/hqdefault.jpg,6051,144,46,0,0,0,Science explained
https://i.ytimg.com/vi/5Pi8_1_WPZY/hqdefault.jpg,8380,174,40,0,0,0,Science explained
https://i.ytimg.com/vi/b0sgAMNY7yc/hqdefault.jpg,8667,245,64,0,0,0,Science explained
https://i.ytimg.com/vi/j3u7TwyMNH4/hqdefault.jpg,9480,179,65,0,0,0,Science explained
https://i.ytimg.com/vi/uiJlyGQ9_qE/hqdefault.jpg,3633,96,39,0,0,0,Science explained
https://i.ytimg.com/vi/RRZ8ZENZSl0/hqdefault.jpg,7375,162,51,0,0,0,Science explained
https://i.ytimg.com/vi/614RJV3z53Q/hqdefault.jpg,13762,281,51,1,1,0,Science explained
https://i.ytimg.com/vi/T0Acu3zZ504/hqdefault.jpg,2768,91,15,0,0,0,Science explained
https://i.ytimg.com/vi/41cpCY9CbYU/hqdefault.jpg,1776,24,42,0,0,0,Science explained
https://i.ytimg.com/vi/1iVDLlItfjc/hqdefault.jpg,11854,235,61,0,0,0,Science explained
https://i.ytimg.com/vi/Fv49zfTTDtM/hqdefault.jpg,4957,127,33,0,0,0,Science explained
https://i.ytimg.com/vi/eDtps-6WrdU/hqdefault.jpg,2951,72,11,0,0,0,Science explained
https://i.ytimg.com/vi/ZM7s-lRFXkc/hqdefault.jpg,5763,144,21,0,0,0,Science explained
https://i.ytimg.com/vi/st9WPvPf4PU/hqdefault.jpg,4265,97,24,0,0,0,Science explained
https://i.ytimg.com/vi/S6c_CQ5qshE/hqdefault.jpg,18935,420,87,1,1,0,Science explained
https://i.ytimg.com/vi/Ins26TqBbUE/hqdefault.jpg,2863,69,20,0,0,0,Science explained
https://i.ytimg.com/vi/fk9E-dT6O1o/hqdefault.jpg,2640,40,52,0,0,0,Science explained
https://i.ytimg.com/vi/ykwdVozNTy8/hqdefault.jpg,1895,62,41,0,0,0,Science explained
https://i.ytimg.com/vi/diyNf2QF-Z0/hqdefault.jpg,5155,114,36,0,0,0,Science explained
https://i.ytimg.com/vi/ChQrXHOBLCw/hqdefault.jpg,10154,232,52,0,0,0,Science explained
https://i.ytimg.com/vi/tHYGPvikDJk/hqdefault.jpg,20672,388,55,1,1,0,Science explained
https://i.ytimg.com/vi/aiISX-0Ltok/hqdefault.jpg,2717,50,22,0,0,0,Science explained
https://i.ytimg.com/vi/DKgYWSw4pmU/hqdefault.jpg,3675,91,43,0,0,0,Science explained
https://i.ytimg.com/vi/Y8-s4em8AgY/hqdefault.jpg,6731,169,53,0,0,0,Science explained
https://i.ytimg.com/vi/qzS97cjpvkU/hqdefault.jpg,9540,196,107,0,0,1,Science explained
https://i.ytimg.com/vi/k5r8DrZxR1w/hqdefault.jpg,2965,84,21,0,0,0,Science explained
https://i.ytimg.com/vi/5zczwvlW4-s/hqdefault.jpg,1965,37,28,0,0,0,Science explained
https://i.ytimg.com/vi/gVk49lRePfM/hqdefault.jpg,2187,73,11,0,0,0,Science explained
https://i.ytimg.com/vi/kYJiGfxJzeo/hqdefault.jpg,3292,77,11,0,0,0,Science explained
https://i.ytimg.com/vi/R07jo0nr4FU/hqdefault.jpg,8944,219,59,0,0,0,Science explained
https://i.ytimg.com/vi/fLSlWrTHbMg/hqdefault.jpg,26194,564,80,1,1,0,Science explained
https://i.ytimg.com/vi/ZEYgcCsehys/hqdefault.jpg,4683,95,38,0,0,0,Science explained
https://i.ytimg.com/vi/Fx166H7xpCg/hqdefault.jpg,2726,77,24,0,0,0,Science explained
https://i.ytimg.com/vi/Zx9QnvHYDos/hqdefault.jpg,3794,93,30,0,0,0,Science explained
https://i.ytimg.com/vi/8X_K75cmf9s/hqdefault.jpg,7006,179,39,0,0,0,Science explained
https://i.ytimg.com/vi/OpUifsw4ONE/hqdefault.jpg,34616,803,129,1,1,1,Science explained
https://i.ytimg.com/vi/-f2hbe4GJSE/hqdefault.jpg,8112,203,40,0,0,0,Science explained
https://i.ytimg.com/vi/PXs5qfmEbF8/hqdefault.jpg,4856,136,35,0,0,0,Science explained
https://i.ytimg.com/vi/ozccDULIk-U/hqdefault.jpg,6075,157,47,0,0,0,Science explained
https://i.ytimg.com/vi/iwB6eymhqlE/hqdefault.jpg,3630,107,21,0,0,0,Science explained
https://i.ytimg.com/vi/0EuCDfQJLA8/hqdefault.jpg,2798,82,46,0,0,0,Science explained
https://i.ytimg.com/vi/WamHOWl0gbg/hqdefault.jpg,4006,120,7,0,0,0,Science explained
https://i.ytimg.com/vi/M3NwwFkchSA/hqdefault.jpg,10105,238,49,0,0,0,Science explained
https://i.ytimg.com/vi/hLONkzwl7mc/hqdefault.jpg,9835,206,42,0,0,0,Science explained
https://i.ytimg.com/vi/8BA9JYRv6XQ/hqdefault.jpg,7685,188,38,0,0,0,Science explained
https://i.ytimg.com/vi/CNbj1SURGYY/hqdefault.jpg,3409,98,21,0,0,0,Science explained
https://i.ytimg.com/vi/VZ5MwjfYp40/hqdefault.jpg,141,7,13,0,0,0,Science explained
https://i.ytimg.com/vi/QmZk2TWG0vM/hqdefault.jpg,113,4,0,0,0,0,Science explained
https://i.ytimg.com/vi/Xc1BR0ShH1Q/hqdefault.jpg,166,8,7,0,0,0,Science explained
https://i.ytimg.com/vi/9MwRtbQGLxg/hqdefault.jpg,124,5,2,0,0,0,Science explained
https://i.ytimg.com/vi/2XQ0E5X_yUs/hqdefault.jpg,203,5,1,0,0,0,Science explained
https://i.ytimg.com/vi/mURoRI7ZKf8/hqdefault.jpg,161,9,12,0,0,0,Science explained
https://i.ytimg.com/vi/hl_gUR23GBY/hqdefault.jpg,217,8,2,0,0,0,Science explained
https://i.ytimg.com/vi/F-ri14BnX9w/hqdefault.jpg,156,9,4,0,0,0,Science explained
https://i.ytimg.com/vi/p00yHm2by-I/hqdefault.jpg,253,8,3,0,0,0,Science explained
https://i.ytimg.com/vi/Q5X5IuEmU90/hqdefault.jpg,3623,58,13,0,0,0,Science explained
https://i.ytimg.com/vi/AWSDaIvzHX0/hqdefault.jpg,5105,83,25,0,0,0,Science explained
https://i.ytimg.com/vi/d7lDa6PYdTw/hqdefault.jpg,319,17,4,0,0,0,Science explained
https://i.ytimg.com/vi/lDXZSKtEZkg/hqdefault.jpg,176,11,3,0,0,0,Science explained
https://i.ytimg.com/vi/w8r59QW99h8/hqdefault.jpg,233,12,15,0,0,0,Science explained
https://i.ytimg.com/vi/DUHlYDqi0rI/hqdefault.jpg,744,25,6,0,0,0,Science explained
https://i.ytimg.com/vi/HD8rI6yLdRY/hqdefault.jpg,283,8,4,0,0,0,Science explained
https://i.ytimg.com/vi/4EkJwcfBQrQ/hqdefault.jpg,191,8,2,0,0,0,Science explained
https://i.ytimg.com/vi/9rUKlyAw9g4/hqdefault.jpg,212,9,0,0,0,0,Science explained
https://i.ytimg.com/vi/X5elx-Dm9_k/hqdefault.jpg,446,19,9,0,0,0,Science explained
https://i.ytimg.com/vi/tBib2jBdTAA/hqdefault.jpg,301,9,3,0,0,0,Science explained
https://i.ytimg.com/vi/wTjOgzbj3HQ/hqdefault.jpg,1157,32,4,0,0,0,Science explained
https://i.ytimg.com/vi/LV_E9iCAPDI/hqdefault.jpg,467,17,2,0,0,0,Science explained
https://i.ytimg.com/vi/KDLjglri8pg/hqdefault.jpg,378,18,7,0,0,0,Science explained
https://i.ytimg.com/vi/SfY5Y4xrapI/hqdefault.jpg,502,11,9,0,0,0,Science explained
https://i.ytimg.com/vi/gDzPDD0ALEw/hqdefault.jpg,429,18,8,0,0,0,Science explained
https://i.ytimg.com/vi/vcFykycBoNI/hqdefault.jpg,1152,24,22,0,0,0,Science explained
https://i.ytimg.com/vi/AZcOYO6H7AY/hqdefault.jpg,5440,153,28,0,0,0,Science explained
https://i.ytimg.com/vi/peZXYxDtiA4/hqdefault.jpg,241,11,2,0,0,0,Science explained
https://i.ytimg.com/vi/IKNqN4AB8k0/hqdefault.jpg,299,14,2,0,0,0,Science explained
https://i.ytimg.com/vi/JvBsCUJ614M/hqdefault.jpg,3094,67,24,0,0,0,Science explained
https://i.ytimg.com/vi/ZaIe48IVaiA/hqdefault.jpg,577,20,7,0,0,0,Science explained
https://i.ytimg.com/vi/WQX1Nbt6Vs0/hqdefault.jpg,961,35,8,0,0,0,Science explained
https://i.ytimg.com/vi/XI8t6OFYKNI/hqdefault.jpg,2463,44,7,0,0,0,Science explained
https://i.ytimg.com/vi/HOY7aTqlpVM/hqdefault.jpg,1488,32,4,0,0,0,Science explained
https://i.ytimg.com/vi/VCvZ2sfXNos/hqdefault.jpg,1364,42,6,0,0,0,Science explained
https://i.ytimg.com/vi/w-2Xgtg3IxE/hqdefault.jpg,2128,65,13,0,0,0,Science explained
https://i.ytimg.com/vi/YTAqCWwBp7s/hqdefault.jpg,190,14,9,0,0,0,Science explained
https://i.ytimg.com/vi/iaAgBi3LZwc/hqdefault.jpg,14284,404,61,1,1,0,Science explained
https://i.ytimg.com/vi/_CVXMcg8kdE/hqdefault.jpg,641,24,11,0,0,0,Science explained
https://i.ytimg.com/vi/d8ekLvi-o-Y/hqdefault.jpg,12391,254,59,1,0,0,Science explained
https://i.ytimg.com/vi/NvkOscZArGc/hqdefault.jpg,35750,694,88,1,1,0,Science explained
https://i.ytimg.com/vi/yS0v5Og7IGs/hqdefault.jpg,5881,195,42,0,0,0,Science explained
https://i.ytimg.com/vi/NZTSbu6Kl4A/hqdefault.jpg,8289,223,55,0,0,0,Science explained
https://i.ytimg.com/vi/UsrIbZmh4RY/hqdefault.jpg,11559,327,63,0,1,0,Science explained
https://i.ytimg.com/vi/fLMfvCGMN1Y/hqdefault.jpg,2277,45,14,0,0,0,Science explained
https://i.ytimg.com/vi/56IxxlaNUus/hqdefault.jpg,1391,44,29,0,0,0,Science explained
https://i.ytimg.com/vi/j-pExatA-n4/hqdefault.jpg,346,15,25,0,0,0,Science explained
https://i.ytimg.com/vi/OayKCA6q81M/hqdefault.jpg,208,12,9,0,0,0,Science explained
https://i.ytimg.com/vi/6rCBNvtYTkE/hqdefault.jpg,3492,55,15,0,0,0,Science explained
https://i.ytimg.com/vi/iSww2frW_AU/hqdefault.jpg,423,26,11,0,0,0,Science explained
https://i.ytimg.com/vi/yomu47cM6I0/hqdefault.jpg,289,14,13,0,0,0,Science explained
https://i.ytimg.com/vi/QkyogBEkMKs/hqdefault.jpg,498,19,10,0,0,0,Science explained
https://i.ytimg.com/vi/7GvSlzbLO5s/hqdefault.jpg,405,15,1,0,0,0,Science explained
https://i.ytimg.com/vi/Zqhv5wezfGU/hqdefault.jpg,392,14,7,0,0,0,Science explained
https://i.ytimg.com/vi/LxKAy6wwq28/hqdefault.jpg,344,9,5,0,0,0,Science explained
https://i.ytimg.com/vi/qA4nX7jk4pY/hqdefault.jpg,635,18,5,0,0,0,Science explained
https://i.ytimg.com/vi/7LcO2gHrLvM/hqdefault.jpg,553,18,5,0,0,0,Science explained
https://i.ytimg.com/vi/o1b2UMuyJNA/hqdefault.jpg,420,8,5,0,0,0,Science explained
https://i.ytimg.com/vi/Ov-PQxeOxgQ/hqdefault.jpg,433,19,5,0,0,0,Science explained
https://i.ytimg.com/vi/E3kOnxfitVM/hqdefault.jpg,238,12,4,0,0,0,Science explained
https://i.ytimg.com/vi/cddkWtijVuc/hqdefault.jpg,606,18,9,0,0,0,Science explained
https://i.ytimg.com/vi/nvh05JwE6JU/hqdefault.jpg,396,11,4,0,0,0,Science explained
https://i.ytimg.com/vi/jClSpP5vfzM/hqdefault.jpg,358,13,9,0,0,0,Science explained
https://i.ytimg.com/vi/vICWiNUer4c/hqdefault.jpg,424,16,7,0,0,0,Science explained
https://i.ytimg.com/vi/wImkK4bMdTQ/hqdefault.jpg,469,19,15,0,0,0,Science explained
https://i.ytimg.com/vi/qpmSXGeRio4/hqdefault.jpg,195,9,2,0,0,0,Science explained
https://i.ytimg.com/vi/apK53BeCT38/hqdefault.jpg,530,19,7,0,0,0,Science explained
https://i.ytimg.com/vi/xcThATvmhIg/hqdefault.jpg,425,21,5,0,0,0,Science explained
https://i.ytimg.com/vi/RX1MP_b6yGE/hqdefault.jpg,634,28,12,0,0,0,Science explained
https://i.ytimg.com/vi/VBGozhRLEP4/hqdefault.jpg,1400,32,14,0,0,0,Science explained
https://i.ytimg.com/vi/WfYsActAygA/hqdefault.jpg,1501,44,13,0,0,0,Science explained
https://i.ytimg.com/vi/ZCTZfGGlAFA/hqdefault.jpg,257,8,2,0,0,0,Science explained
https://i.ytimg.com/vi/JMhYSPcS1jU/hqdefault.jpg,923,16,1,0,0,0,Science explained
https://i.ytimg.com/vi/fkyhhcPTnas/hqdefault.jpg,472,20,9,0,0,0,Science explained
https://i.ytimg.com/vi/0ifwfIXKJC4/hqdefault.jpg,993,38,12,0,0,0,Science explained
https://i.ytimg.com/vi/V7GbRQSC7-k/hqdefault.jpg,276,5,14,0,0,0,Science explained
https://i.ytimg.com/vi/OkREY9kJz3U/hqdefault.jpg,949,32,14,0,0,0,Science explained
https://i.ytimg.com/vi/CfdH9B0jq2Y/hqdefault.jpg,163,8,6,0,0,0,Science explained
https://i.ytimg.com/vi/E5G_ztyaWP4/hqdefault.jpg,1059,32,11,0,0,0,Science explained
https://i.ytimg.com/vi/iZ3YzoZvswA/hqdefault.jpg,475,13,6,0,0,0,Science explained
https://i.ytimg.com/vi/NUPB2lH3kJM/hqdefault.jpg,503,17,12,0,0,0,Science explained
https://i.ytimg.com/vi/K88U_wNmyBc/hqdefault.jpg,318,11,4,0,0,0,Science explained
https://i.ytimg.com/vi/jIGC3d-wk2s/hqdefault.jpg,250,11,6,0,0,0,Science explained
https://i.ytimg.com/vi/Q4LCfGFj3aE/hqdefault.jpg,364,8,4,0,0,0,Science explained
https://i.ytimg.com/vi/-Avygtu3GYc/hqdefault.jpg,594,21,3,0,0,0,Science explained
https://i.ytimg.com/vi/pb4UVBKwSi8/hqdefault.jpg,627,25,7,0,0,0,Science explained
https://i.ytimg.com/vi/h_hmU0VtV8k/hqdefault.jpg,134,5,2,0,0,0,Science explained
https://i.ytimg.com/vi/FN14PlN9Tcw/hqdefault.jpg,704,25,3,0,0,0,Science explained
https://i.ytimg.com/vi/Jea0eJIbzYE/hqdefault.jpg,353,7,8,0,0,0,Science explained
